cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.06.01,Receitas Financeiras,7073.0,4521.0,6342.0,5219.0,8750.0,4858.0,5941.0,11524.0,6816.0,4088.0,6998.0,3709.0,3413.0,5312.0,3645.0,2599.0,3246.0,1116.0,1898.0,3181.0,10492.0,15578.0,11816.0,5304.0,6540.0,4339.0,8188.0,4780.0,5043.0,6858.0,15866.0,13427.0,15624.0,12230.0,11177.0,14622.0,8597.0,13907.0,22140.0,18492.0,20461.0,15384.0,20991.0
3.06.02,Despesas Financeiras,-10870.0,-4060.0,-12654.0,-4748.0,-6151.0,-7842.0,-4132.0,-2938.0,-4869.0,-4357.0,-5192.0,-4989.0,-3411.0,-7218.0,-5257.0,-4813.0,-4470.0,-1598.0,-3694.0,-4580.0,-7735.0,-9077.0,-12377.0,-5263.0,-6758.0,-4858.0,-4069.0,-6074.0,-10372.0,-6720.0,-10829.0,-11689.0,-13545.0,-12613.0,-8200.0,-15356.0,-9141.0,-12649.0,-22373.0,-20381.0,-22223.0,-20929.0,-18643.0
3.07,Resultado Antes dos Tributos sobre o Lucro,-20235.0,-1705.0,10466.0,6003.0,-8803.0,-10239.0,3154.0,-22743.0,-7138.0,-7950.0,-5446.0,-16666.0,-9836.0,-13718.0,4802.0,34017.0,7284.0,2023.0,16248.0,21971.0,12971.0,22766.0,29876.0,23550.0,25778.0,13868.0,56889.0,110426.0,134183.0,86994.0,153359.0,145196.0,71777.0,44634.0,82211.0,107094.0,80022.0,54630.0,82861.0,70263.0,41509.0,23199.0,66659.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-5954.0,-2353.0,-3723.0,-322.0,-3075.0,-2717.0,-828.0,-9887.0,-1336.0,-2732.0,-1612.0,-2737.0,-768.0,-265.0,-697.0,-5269.0,-3202.0,-5541.0,-349.0,-862.0,-4222.0,-7568.0,-6918.0,-2805.0,-8570.0,-2045.0,-15756.0,-25955.0,-40543.0,-26826.0,-37711.0,-32184.0,-20536.0,-11276.0,-15620.0,-13070.0,-27866.0,-17626.0,-23220.0,-19881.0,-15957.0,-8803.0,-15089.0
3.09,Resultado Líquido das Operações Continuadas,14281.0,648.0,6743.0,-15435.0,5728.0,7522.0,2326.0,6548.0,5802.0,5218.0,3834.0,19403.0,10604.0,13983.0,4105.0,-20426.0,4082.0,3518.0,15899.0,14073.0,8749.0,15198.0,22958.0,20745.0,17208.0,11823.0,41133.0,84471.0,93640.0,60168.0,115648.0,113012.0,51241.0,33358.0,66591.0,94024.0,52156.0,37004.0,59641.0,50382.0,25552.0,14396.0,51570.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,14281.0,648.0,6743.0,-15435.0,5728.0,7522.0,2326.0,6548.0,5802.0,5218.0,3834.0,19403.0,10604.0,13983.0,4105.0,-20426.0,4082.0,3518.0,15899.0,14073.0,8749.0,15198.0,22958.0,20745.0,17208.0,11823.0,41133.0,84471.0,93640.0,60168.0,115648.0,113012.0,51241.0,33358.0,66591.0,94024.0,52156.0,37004.0,59641.0,50382.0,25552.0,14396.0,51570.0
3.11.01,Atribuído a Sócios da Empresa Controladora,-14281.0,648.0,6743.0,13127.0,-5728.0,-7522.0,2326.0,-11200.0,-5802.0,-5218.0,-3834.0,-19403.0,-10604.0,-13983.0,4105.0,28748.0,4082.0,-3518.0,15899.0,21109.0,8749.0,15198.0,22958.0,20745.0,17208.0,11823.0,0.0,-29031.0,0.0,60168.0,115648.0,206652.0,51241.0,33358.0,66591.0,103024.0,52156.0,37004.0,0.0,110023.0,25552.0,14396.0,0.0
3.11.02,Atribuído a Sócios Não Controladores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.99,Lucro por Ação (Reais/Ação),-0.5428,-0.5182,-0.2619,1.56,-0.2177,-0.5036,-0.4152,0.2957,-0.2205,-0.4188,-0.1457,-0.517,-0.403,-0.5314,0.156,1.0926,0.1551,-0.1337,0.6043,0.869,0.3325,0.5776,0.8725,0.7885,0.654,0.4344,1.4253,3.0263,3.157,1.7104,1.8843,-1.4113,0.6812,0.3822,0.3767,0.0407,0.2951,0.2093,0.3394,0.2891,0.1475,0.0831,0.2975
