cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
2.03,Patrimônio Líquido Consolidado,2330942.0,2425574.0,2290368.0,2392263.0,2526564.0,2514678.0,2502553.0,2628886.0,2796508.0,2854628.0,2742417.0,2701827.0,2818812.0,2702679.0,2725227.0,2794753.0,2896615.0,3080439.0,2930264.0,2984421.0,2899253.0,3063561.0,2910726.0,3151058.0,3384932.0,3976833.0,3845681.0,3776076.0,5025232.0,5162831.0,5077052.0,4896432.0,5557630.0,5651253.0,5526851.0,5241866.0,5254370.0,5170853.0,5218253.0,4104542.0,5094763.0,5253647.0,5336896.0
2.03.01,Capital Social Realizado,557434.0,557434.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,947522.0,1012522.0,1512522.0,1512522.0,1512522.0,1512522.0,1512522.0,1512522.0,2012522.0,2012522.0,2012522.0,2012522.0,2012522.0,2012522.0,2012522.0,2012522.0,2012522.0,2012522.0
2.03.02,Reservas de Capital,176799.0,177298.0,74520.0,75056.0,77317.0,78985.0,80476.0,80984.0,81544.0,84102.0,63544.0,49970.0,58803.0,62967.0,64364.0,65888.0,52165.0,26751.0,28103.0,33439.0,35883.0,39154.0,41160.0,44583.0,49847.0,53231.0,92700.0,48107.0,54072.0,50420.0,-7254.0,-111626.0,-103844.0,18844.0,-62875.0,110997.0,108138.0,112598.0,117767.0,-289358.0,-283130.0,-285815.0,-277627.0
2.03.03,Reservas de Reavaliação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.04,Reservas de Lucros,484936.0,474751.0,189900.0,291798.0,291798.0,262698.0,262698.0,292744.0,292744.0,285633.0,85633.0,404975.0,318107.0,201702.0,201702.0,496797.0,496797.0,408641.0,408641.0,680719.0,680719.0,680719.0,606970.0,978074.0,978074.0,862055.0,862055.0,1174813.0,1174813.0,922596.0,922596.0,1891460.0,1891460.0,872843.0,872843.0,1395452.0,1395452.0,1200926.0,1200926.0,1591319.0,1591319.0,1470811.0,1470811.0
2.03.05,Lucros/Prejuízos Acumulados,35955.0,80171.0,94214.0,0.0,-5134.0,-62375.0,-76725.0,0.0,76601.0,154611.0,224648.0,0.0,155207.0,312827.0,349363.0,0.0,103585.0,309825.0,230142.0,0.0,144323.0,330694.0,308039.0,0.0,344069.0,763389.0,885217.0,0.0,745915.0,1220509.0,1157304.0,0.0,539314.0,873907.0,1039193.0,0.0,223391.0,543958.0,545177.0,0.0,461055.0,623056.0,612349.0
2.03.06,Ajustes de Avaliação Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.07,Ajustes Acumulados de Conversão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.08,Outros Resultados Abrangentes,888418.0,944973.0,799960.0,891332.0,1020905.0,1107912.0,1112036.0,1129785.0,1210540.0,1194797.0,1230528.0,1110732.0,1135605.0,981918.0,967761.0,1087961.0,1090120.0,1171244.0,1118686.0,1122997.0,893792.0,861740.0,814081.0,970200.0,830400.0,1073390.0,742617.0,789306.0,1208806.0,1134174.0,1203721.0,1306441.0,1378812.0,1520763.0,1335402.0,1408087.0,1204284.0,1026073.0,1081579.0,683187.0,1129636.0,1358528.0,1447688.0
2.03.09,Participação dos Acionistas Não Controladores,187400.0,190947.0,184252.0,186555.0,194156.0,179936.0,176546.0,177851.0,187557.0,187963.0,190542.0,188628.0,203568.0,195743.0,194515.0,196585.0,206426.0,216456.0,197170.0,199744.0,197014.0,203732.0,192954.0,210679.0,235020.0,277246.0,250570.0,251328.0,329104.0,322610.0,288163.0,297635.0,339366.0,352374.0,329766.0,314808.0,310583.0,274776.0,260282.0,106872.0,183361.0,74545.0,71153.0
