cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.06.01,Receitas Financeiras,17762.0,9942.0,31122.0,8182.0,7466.0,6799.0,2739.0,6041.0,3565.0,1676.0,3520.0,1873.0,1644.0,3921.0,4469.0,3391.0,3416.0,1892.0,3324.0,10225.0,12913.0,3151.0,6898.0,9037.0,5490.0,9814.0,6295.0,3808.0,16744.0,10633.0,5121.0,5520.0,7832.0,5973.0,4496.0,4025.0,7053.0,9437.0,8046.0,18890.0,10881.0,7880.0,8171.0
3.06.02,Despesas Financeiras,-10807.0,-10773.0,-12048.0,-14766.0,-12695.0,-17275.0,-2688.0,-7752.0,-5375.0,-2398.0,-5486.0,-2986.0,-3383.0,-5466.0,-5707.0,-4724.0,-5585.0,-4339.0,-4941.0,-7156.0,-20201.0,-5976.0,-9337.0,-11616.0,-9930.0,-11512.0,-9665.0,-8437.0,-16942.0,-14988.0,-6636.0,-6405.0,-9892.0,-7668.0,-6706.0,-6336.0,-6733.0,-7121.0,-5328.0,-19627.0,-10670.0,-8761.0,-7495.0
3.07,Resultado Antes dos Tributos sobre o Lucro,3795.0,-6065.0,13447.0,4443.0,-12049.0,-17262.0,-9385.0,-11324.0,-10441.0,-10688.0,-9606.0,-10297.0,-10415.0,-10612.0,-9903.0,-11599.0,-15820.0,-13194.0,-14628.0,-12132.0,-19371.0,-14316.0,-12378.0,-24639.0,-19209.0,-13350.0,-16575.0,-30652.0,-21611.0,-24152.0,-25136.0,-22290.0,-17446.0,-20204.0,-22105.0,-21046.0,-17218.0,-18199.0,-16170.0,-7023.0,-12625.0,-13717.0,-10609.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-1788.0,-115.0,-4236.0,-1199.0,-1225.0,-2360.0,-509.0,-318.0,-103.0,-153.0,-153.0,-2495.0,-16.0,-63.0,0.0,-46.0,-54.0,-3.0,-57.0,-76.0,-237.0,-99.0,-35.0,-308.0,-320.0,-182.0,-51.0,-78.0,-630.0,0.0,0.0,0.0,-486.0,-18.0,-174.0,-338.0,-136.0,-80.0,-114.0,-314.0,-890.0,-20.0,-11.0
3.09,Resultado Líquido das Operações Continuadas,2007.0,5950.0,9211.0,-8886.0,10824.0,14902.0,8876.0,11006.0,10338.0,10841.0,9453.0,7496.0,10399.0,10675.0,9903.0,11585.0,15766.0,13197.0,14685.0,12164.0,19608.0,14217.0,12343.0,24599.0,19529.0,13532.0,16626.0,30574.0,20981.0,24152.0,25136.0,22290.0,17932.0,20222.0,21931.0,21056.0,17082.0,18279.0,16284.0,7609.0,11735.0,13737.0,10598.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,2007.0,5950.0,9211.0,-8886.0,10824.0,14902.0,8876.0,11006.0,10338.0,10841.0,9453.0,7496.0,10399.0,10675.0,9903.0,11585.0,15766.0,13197.0,14685.0,12164.0,19608.0,14217.0,12343.0,24599.0,19529.0,13532.0,16626.0,30574.0,20981.0,24152.0,25136.0,22290.0,17932.0,20222.0,21931.0,21056.0,17082.0,18279.0,16284.0,7609.0,11735.0,13737.0,10598.0
3.11.01,Atribuído a Sócios da Empresa Controladora,2007.0,-5950.0,9211.0,3014.0,-10824.0,-14902.0,-8876.0,-11006.0,-10338.0,-10841.0,-9453.0,-7496.0,-10399.0,-10675.0,-9903.0,-11585.0,-15766.0,-13197.0,-14685.0,-12164.0,-19608.0,-14217.0,-12343.0,-24599.0,-19529.0,-13532.0,0.0,-47200.0,-20981.0,-24152.0,0.0,-47426.0,-20981.0,-20204.0,0.0,-42112.0,0.0,-18199.0,0.0,-58969.0,0.0,-13737.0,0.0
3.11.02,Atribuído a Sócios Não Controladores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.99,Lucro por Ação (Reais/Ação),0.07,-0.19,0.3,0.09,-0.35,-0.48,-0.29,-0.36,-0.34,-0.31,-0.27,-0.22,-0.3,-0.28,-0.21,-0.22,-0.3,0.21708529,-0.31,1.76,-0.32,-0.23,0.1822753,0.55,-0.29,-0.22,-0.25,-0.43,-0.3,-0.33,-0.34,-0.29,-0.22,-0.25,-0.27,1.74,-0.15,-0.25,-0.14,0.24,-0.1,-0.11,-0.08
