cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2.02.01,Empréstimos e Financiamentos,1190017.0,1200655.0,1433224.0,867503.0,1031374.0,926435.0,959064.0,950518.0,879362.0,891496.0,1041132.0,813604.0,1187085.0,1147000.0,1115761.0,1083822.0,1114476.0,1199374.0,1183605.0,1157963.0,1050418.0,1250272.0,1198039.0
2.02.02,Outras Obrigações,112501.0,115113.0,417732.0,306966.0,313389.0,323373.0,329746.0,336795.0,366228.0,408023.0,391764.0,376958.0,390126.0,383632.0,359028.0,356196.0,364822.0,357694.0,343197.0,330117.0,345085.0,339514.0,335097.0
2.02.03,Tributos Diferidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.04,Provisões,28616.0,28661.0,24734.0,25239.0,25239.0,21921.0,22216.0,34947.0,35400.0,36776.0,37289.0,38115.0,41669.0,43726.0,45607.0,16480.0,16098.0,16518.0,21036.0,18240.0,18399.0,18650.0,16731.0
2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.06,Lucros e Receitas a Apropriar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03,Patrimônio Líquido Consolidado,556798.0,777554.0,705337.0,686990.0,622672.0,560900.0,512823.0,562050.0,516093.0,500018.0,465952.0,425819.0,391823.0,375867.0,391115.0,374276.0,360219.0,364605.0,367946.0,362927.0,355892.0,361699.0,367960.0
2.03.01,Capital Social Realizado,212153.0,489214.0,489214.0,512453.0,512453.0,512453.0,514460.0,614461.0,614461.0,635240.0,635240.0,635240.0,635240.0,635240.0,635240.0,645630.0,645630.0,645630.0,645630.0,645630.0,645630.0,645630.0,654757.0
2.03.02,Reservas de Capital,791633.0,792237.0,793219.0,769674.0,770059.0,770059.0,768198.0,768198.0,768198.0,767669.0,768198.0,767669.0,767669.0,767669.0,796922.0,768336.0,768840.0,768607.0,761086.0,759244.0,760218.0,760218.0,751091.0
2.03.03,Reservas de Reavaliação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.04,Reservas de Lucros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.05,Lucros/Prejuízos Acumulados,-458300.0,-514870.0,-587994.0,-603934.0,-668564.0,-729259.0,-778071.0,-827291.0,-871155.0,-908305.0,-943405.0,-988162.0,-1019923.0,-1036390.0,-1051695.0,-1046652.0,-1062690.0,-1058981.0,-1050192.0,-1055099.0,-1059788.0,-1054978.0,-1048782.0
2.03.06,Ajustes de Avaliação Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.07,Ajustes Acumulados de Conversão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.08,Outros Resultados Abrangentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.09,Participação dos Acionistas Não Controladores,11312.0,10973.0,10898.0,8797.0,8724.0,7647.0,8236.0,6682.0,4589.0,5414.0,6448.0,11072.0,8837.0,9348.0,10648.0,6962.0,8439.0,9349.0,11422.0,13152.0,9832.0,10829.0,10894.0
