cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2.02.01,Empréstimos e Financiamentos,41756.0,20107.0,14542.0,44023.0,63602.0,65289.0,66699.0,68565.0,72150.0,71907.0,74198.0,75600.0,74684.0,81617.0,82745.0,84245.0,86713.0,98775.0,101607.0,135394.0,130699.0,129697.0,151518.0
2.02.02,Outras Obrigações,10.0,40610.0,40861.0,0.0,0.0,77.0,0.0,0.0,108.0,2020.0,1972.0,1586.0,1149.0,900.0,609.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.03,Tributos Diferidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.04,Provisões,22538.0,21454.0,22016.0,11245.0,10742.0,10996.0,10942.0,10489.0,9008.0,8864.0,8518.0,7909.0,7662.0,7413.0,6873.0,6206.0,5629.0,4963.0,4744.0,4540.0,4340.0,4162.0,3877.0
2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.06,Lucros e Receitas a Apropriar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03,Patrimônio Líquido Consolidado,12164.0,20094.0,27261.0,201642.0,208870.0,222248.0,245575.0,267807.0,287781.0,305055.0,317938.0,328328.0,348237.0,369585.0,390905.0,413633.0,434794.0,448046.0,453573.0,472809.0,484021.0,512231.0,531619.0
2.03.01,Capital Social Realizado,415.0,10000.0,10000.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,192392.0,336148.0,336148.0,336148.0,336148.0,336148.0,336148.0
2.03.02,Reservas de Capital,-25.0,-25.0,-25.0,-20105.0,-20105.0,-20105.0,-19529.0,-12956.0,-12956.0,-12956.0,-15909.0,-19367.0,-18960.0,-17765.0,-17765.0,-16141.0,-15123.0,-21650.0,-33844.0,-43927.0,-59249.0,-56514.0,-56798.0
2.03.03,Reservas de Reavaliação,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.04,Reservas de Lucros,8376.0,10196.0,10496.0,27487.0,27487.0,27487.0,28766.0,86502.0,90510.0,86502.0,83664.0,153434.0,153434.0,153434.0,153434.0,235516.0,235516.0,92127.0,92127.0,178712.0,178712.0,178712.0,178712.0
2.03.05,Lucros/Prejuízos Acumulados,-566.0,-1947.0,4918.0,0.0,7227.0,20608.0,42076.0,0.0,15969.0,31651.0,55920.0,0.0,19502.0,39657.0,60976.0,0.0,20142.0,39552.0,57274.0,0.0,26537.0,50717.0,70345.0
2.03.06,Ajustes de Avaliação Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.07,Ajustes Acumulados de Conversão,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03.08,Outros Resultados Abrangentes,1860.0,1870.0,1872.0,1868.0,1869.0,1866.0,1870.0,1869.0,1866.0,1870.0,1871.0,1869.0,1869.0,1867.0,1868.0,1866.0,1867.0,1869.0,1868.0,1876.0,1873.0,1872.0,1869.0
2.03.09,Participação dos Acionistas Não Controladores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,1343.0
